route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Godavarikhani to Hyderabad
From INR 392",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),16:30,05h 25m,21:55,690.0,2.7,26 Seats available
"Godavarikhani to Hyderabad
From INR 392",https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,04h 40m,21:40,600.0,2.9,21 Seats available
"Kodad to Hyderabad
From INR 253",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),11:45,03h 50m,15:35,332.0,4.0,18 Seats available
"Kodad to Hyderabad
From INR 253",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),12:45,03h 50m,16:35,332.0,3.9,22 Seats available
"Kodad to Hyderabad
From INR 253",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,NueGo,Electric A/C Seater (2+2),13:30,04h 05m,17:35,379.0,4.1,16 Seats available
"Kodad to Hyderabad
From INR 253",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,,,,,,,,17 Seats available
"Kodad to Hyderabad
From INR 253",https://www.redbus.in/bus-tickets/kodad-to-hyderabad,,,,,,,,11 Seats available
"Hyderabad to Bhadrachalam
From INR 517",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,800.0,4.6,14 Seats available
"Hyderabad to Bhadrachalam
From INR 517",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,800.0,4.4,11 Seats available
"Hyderabad to Bhadrachalam
From INR 517",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,500.0,4.2,23 Seats available
"Hyderabad to Bhadrachalam
From INR 517",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,,,,,,,,30 Seats available
"Hyderabad to Bhadrachalam
From INR 517",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,,,,,,,,32 Seats available
"Hyderabad to Kothagudem
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,800.0,4.8,14 Seats available
"Hyderabad to Kothagudem
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,800.0,4.6,15 Seats available
"Hyderabad to Kothagudem
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,NON A/C Seater (2+2),22:15,06h 45m,05:00,500.0,4.4,31 Seats available
"Hyderabad to Kothagudem
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,,,,,,,,30 Seats available
"Hyderabad to Kothagudem
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,,,,,,,,30 Seats available
"Jagityal to Hyderabad
From INR 365",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,06h 25m,23:55,760.0,3.0,41 Seats available
"Jagityal to Hyderabad
From INR 365",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),18:00,04h 30m,22:30,760.0,3.0,44 Seats available
"Jagityal to Hyderabad
From INR 365",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,04h 30m,22:00,1140.0,3.0,38 Seats available
"Hyderabad to Kurnool
From INR 314",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),14:30,03h 15m,17:45,600.0,4.2,1 Seat available
"Hyderabad to Kurnool
From INR 314",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),14:45,03h 10m,17:55,1000.0,3.0,21 Seats available
"Hyderabad to Kurnool
From INR 314",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Nanthi Travels,A/C Sleeper (2+1),16:00,05h 50m,21:50,899.0,4.3,13 Seats available
"Hyderabad to Kurnool
From INR 314",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,,,,,,,,23 Seats available
"Hyderabad to Kurnool
From INR 314",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,,,,,,,,21 Seats available
"Hyderabad to Sathupally
From INR 453",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,BSR Tours And Travels,NON A/C Seater (2+2),22:00,07h 00m,05:00,400.0,4.2,30 Seats available
"Hyderabad to Sathupally
From INR 453",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mozo travels,A/C Seater / Sleeper (2+1),22:40,06h 25m,05:05,535.0,4.6,25 Seats available
"Hyderabad to Sathupally
From INR 453",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,,,,,,,,24 Seats available
"Hyderabad to Sathupally
From INR 453",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,,,,,,,,13 Seats available
"Hyderabad to Sathupally
From INR 453",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,,,,,,,,27 Seats available
"Hyderabad to Armoor
From INR 310",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,03h 30m,21:30,500.0,3.4,37 Seats available
"Hyderabad to Armoor
From INR 310",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,03h 45m,01:45,700.0,3.6,31 Seats available
"Hyderabad to Armoor
From INR 310",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,04h 10m,01:40,1000.0,3.9,30 Seats available
"Hyderabad to Armoor
From INR 310",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,03h 30m,01:15,1200.0,3.9,24 Seats available
"Hyderabad to Armoor
From INR 310",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,,,,,,,,32 Seats available
"Hyderabad to Godavarikhani
From INR 392",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TSRTC - 7260,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,05h 30m,18:00,392.0,2.7,31 Seats available
"Hyderabad to Godavarikhani
From INR 392",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TSRTC - 9503,RAJDHANI (A.C. Semi Sleeper),13:00,05h 30m,18:30,476.0,2.7,30 Seats available
"Hyderabad to Godavarikhani
From INR 392",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TSRTC - 7204,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,05h 30m,19:30,392.0,3.5,31 Seats available
"Hyderabad to Godavarikhani
From INR 392",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TSRTC - 7267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,05h 30m,20:00,392.0,3.8,25 Seats available
"Hyderabad to Godavarikhani
From INR 392",https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TSRTC - 7198,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,05h 30m,22:00,392.0,3.8,28 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 530",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,07h 55m,05:45,700.0,4.4,26 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 530",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,IntrCity SmartBus,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:35,06h 55m,05:30,510.0,4.5,36 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 530",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 45m,06:15,550.0,4.2,25 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 530",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,,30 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 530",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,,19 Seats available
"Hyderabad to Warangal
From INR 192",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TSRTC - 8274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,03h 00m,17:00,245.0,3.9,31 Seats available
"Hyderabad to Warangal
From INR 192",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TSRTC - 8276,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,03h 00m,17:30,245.0,3.9,31 Seats available
"Hyderabad to Warangal
From INR 192",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TSRTC - 7433,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,03h 00m,19:15,245.0,1.0,31 Seats available
"Hyderabad to Warangal
From INR 192",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TSRTC - 8449,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,03h 30m,21:00,245.0,2.0,33 Seats available
"Hyderabad to Warangal
From INR 192",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TSRTC - 7437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,02h 30m,21:30,245.0,3.4,31 Seats available
"Hyderabad to Ongole
From INR 477",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),21:45,08h 30m,06:15,520.0,4.6,18 Seats available
"Hyderabad to Ongole
From INR 477",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,800.0,4.4,11 Seats available
"Hyderabad to Ongole
From INR 477",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,,,,,,,,26 Seats available
"Hyderabad to Ongole
From INR 477",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,,,,,,,,18 Seats available
"Hyderabad to Ongole
From INR 477",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,,,,,,,,24 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 409",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07h 45m,07:15,552.0,4.7,33 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 409",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Svkdt travels,A/C Sleeper (2+1),22:30,08h 25m,06:55,590.0,4.6,22 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 409",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,AC Sleeper (2+1),23:10,07h 35m,06:45,552.0,4.6,25 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 409",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,42 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 409",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,35 Seats available
"Kadapa to Hyderabad
From INR 614",https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),21:42,08h 13m,05:55,500.0,4.6,9 Seats available
"Kadapa to Hyderabad
From INR 614",https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),21:35,08h 23m,05:58,599.0,4.5,22 Seats available
"Kadapa to Hyderabad
From INR 614",https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,,21:45,07h 53m,05:38,700.0,4.5,12 Seats available
"Kadapa to Hyderabad
From INR 614",https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,,,,,,,,24 Seats available
"Kadapa to Hyderabad
From INR 614",https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,,,,,,,,11 Seats available
"Hyderabad to Tirupati
From INR 824",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),21:30,09h 50m,07:20,900.0,4.8,15 Seats available
"Hyderabad to Tirupati
From INR 824",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Ramana Tours And Travels,A/C Sleeper (2+1),20:15,12h 20m,08:35,950.0,4.5,13 Seats available
"Hyderabad to Tirupati
From INR 824",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Zingbus Plus,A/C Sleeper (2+1),20:50,10h 15m,07:05,890.0,4.6,23 Seats available
"Hyderabad to Tirupati
From INR 824",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,,,,,,,,25 Seats available
"Hyderabad to Tirupati
From INR 824",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,,,,,,,,31 Seats available
"Bareilly to Delhi
From INR 413",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,06h 20m,23:20,600.0,3.0,28 Seats available
"Bareilly to Delhi
From INR 413",https://www.redbus.in/bus-tickets/bareilly-to-delhi,New Khaira TPT,AC Sleeper (2+1),23:15,05h 45m,05:00,1000.0,3.9,8 Seats available
"Bareilly to Delhi
From INR 413",https://www.redbus.in/bus-tickets/bareilly-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,06h 06m,06:05,799.0,4.5,28 Seats available
"Bareilly to Delhi
From INR 413",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Vijay Tour and Travels,,19:00,06h 10m,01:10,,,22 Seats available
"Bareilly to Delhi
From INR 413",https://www.redbus.in/bus-tickets/bareilly-to-delhi,,,,,,,,24 Seats available
"Aligarh (uttar pradesh) to Delhi
From INR 203",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0084,Ordinary Non AC Seater 2+3,12:28,03h 20m,15:48,203.0,3.3,52 Seats available
"Aligarh (uttar pradesh) to Delhi
From INR 203",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0007,Janrath AC Seater 2+3,12:30,03h 00m,15:30,263.0,4.0,47 Seats available
"Aligarh (uttar pradesh) to Delhi
From INR 203",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0098,Ordinary Non AC Seater 2+3,12:30,03h 20m,15:50,203.0,,52 Seats available
"Aligarh (uttar pradesh) to Delhi
From INR 203",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0175,Janrath AC Seater 2+2,12:59,03h 01m,16:00,304.0,3.3,32 Seats available
"Aligarh (uttar pradesh) to Delhi
From INR 203",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0174,Janrath AC Seater 2+2,13:59,03h 00m,16:59,304.0,3.3,32 Seats available
"Delhi to Bareilly
From INR 411",https://www.redbus.in/bus-tickets/delhi-to-bareilly,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,06h 00m,04:15,799.0,4.5,31 Seats available
"Delhi to Bareilly
From INR 411",https://www.redbus.in/bus-tickets/delhi-to-bareilly,New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,06h 50m,03:30,700.0,2.1,27 Seats available
"Delhi to Bareilly
From INR 411",https://www.redbus.in/bus-tickets/delhi-to-bareilly,New Khaira TPT,AC Sleeper (2+1),20:30,06h 20m,02:50,799.0,3.3,29 Seats available
"Delhi to Bareilly
From INR 411",https://www.redbus.in/bus-tickets/delhi-to-bareilly,New Khaira Transport,,21:00,06h 30m,03:30,500.0,2.0,45 Seats available
"Delhi to Bareilly
From INR 411",https://www.redbus.in/bus-tickets/delhi-to-bareilly,,,,,,,,30 Seats available
"Delhi to Aligarh (uttar pradesh)
From INR 223",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,03h 30m,01:30,670.0,2.6,51 Seats available
"Delhi to Aligarh (uttar pradesh)
From INR 223",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,670.0,2.6,45 Seats available
"Delhi to Aligarh (uttar pradesh)
From INR 223",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,06h 00m,01:30,520.0,2.6,51 Seats available
"Delhi to Aligarh (uttar pradesh)
From INR 223",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,05h 50m,02:30,570.0,2.6,46 Seats available
"Farrukhabad (Uttar Pradesh) to Delhi
From INR 479",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,799.0,1.0,30 Seats available
"Farrukhabad (Uttar Pradesh) to Delhi
From INR 479",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,09h 15m,05:15,450.0,3.5,51 Seats available
"Farrukhabad (Uttar Pradesh) to Delhi
From INR 479",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,09h 30m,05:00,570.0,1.4,48 Seats available
"Farrukhabad (Uttar Pradesh) to Delhi
From INR 479",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,12h 00m,06:00,1200.0,,55 Seats available
"Farrukhabad (Uttar Pradesh) to Delhi
From INR 479",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,,,,,,,,40 Seats available
"Badaun to Delhi
From INR 334",https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - GNA0074,Ordinary Non AC Seater 2+3,12:30,05h 30m,18:00,334.0,3.3,52 Seats available
"Badaun to Delhi
From INR 334",https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - SKD0022,Ordinary Non AC Seater 2+3,16:00,07h 45m,23:45,368.0,3.3,52 Seats available
"Badaun to Delhi
From INR 334",https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00,06h 00m,02:00,403.0,3.3,52 Seats available
"Badaun to Delhi
From INR 334",https://www.redbus.in/bus-tickets/badaun-to-delhi,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,505.0,3.3,26 Seats available
"Lucknow to Allahabad
From INR 310",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,04h 30m,03:45,399.0,3.1,21 Seats available
"Lucknow to Allahabad
From INR 310",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Goyal Travels,A/C Seater / Sleeper (2+1),23:49,04h 06m,03:55,600.0,2.1,21 Seats available
"Lucknow to Varanasi
From INR 460",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06h 30m,05:45,399.0,3.8,21 Seats available
"Lucknow to Varanasi
From INR 460",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,07h 30m,06:00,359.0,4.9,20 Seats available
"Lucknow to Varanasi
From INR 460",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Yolo Bus,A/C Sleeper (2+1),22:19,07h 24m,05:43,549.0,3.8,23 Seats available
"Lucknow to Varanasi
From INR 460",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,,,,,,,,22 Seats available
"Lucknow to Varanasi
From INR 460",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,,,,,,,,33 Seats available
"Delhi to Badaun
From INR 334",https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0019,Ordinary Non AC Seater 2+3,12:30,06h 30m,19:00,403.0,3.3,52 Seats available
"Delhi to Badaun
From INR 334",https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0040,Ordinary Non AC Seater 2+3,13:00,06h 30m,19:30,411.0,3.3,52 Seats available
"Delhi to Badaun
From INR 334",https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0076,Rajdhani Non AC Seater 2+3,13:36,05h 55m,19:31,368.0,3.3,51 Seats available
"Delhi to Badaun
From INR 334",https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,14:00,06h 20m,20:20,407.0,3.3,52 Seats available
"Delhi to Badaun
From INR 334",https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0088,Ordinary Non AC Seater 2+3,14:00,07h 05m,21:05,403.0,3.3,52 Seats available
"Agra to Bareilly
From INR 323",https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30,05h 00m,17:30,323.0,3.3,52 Seats available
"Agra to Bareilly
From INR 323",https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,06h 00m,19:31,323.0,3.3,52 Seats available
"Agra to Bareilly
From INR 323",https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0070,Ordinary Non AC Seater 2+3,14:00,05h 00m,19:00,323.0,3.1,52 Seats available
"Agra to Bareilly
From INR 323",https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0047,Shatabdi AC Seater 2+2,14:01,05h 59m,20:00,486.0,2.4,41 Seats available
"Agra to Bareilly
From INR 323",https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05h 55m,05:00,486.0,3.4,30 Seats available
"Allahabad to Lucknow
From INR 310",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),18:30,05h 20m,23:50,570.0,3.0,25 Seats available
"Allahabad to Lucknow
From INR 310",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04h 15m,23:45,499.0,3.7,26 Seats available
"Allahabad to Lucknow
From INR 310",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04h 15m,01:30,499.0,3.0,22 Seats available
"Allahabad to Lucknow
From INR 310",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),18:35,04h 50m,23:25,799.0,2.6,28 Seats available
"Allahabad to Lucknow
From INR 310",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,,,,,,,,54 Seats available
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,09h 20m,06:05,799.0,4.5,28 Seats available
"Delhi to Farrukhabad (Uttar Pradesh)
From INR 479",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,655.0,1.1,31 Seats available
"Delhi to Farrukhabad (Uttar Pradesh)
From INR 479",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,11h 00m,06:30,520.0,2.0,51 Seats available
"Delhi to Farrukhabad (Uttar Pradesh)
From INR 479",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,09h 00m,06:00,600.0,1.4,44 Seats available
"Delhi to Farrukhabad (Uttar Pradesh)
From INR 479",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,08h 00m,06:00,450.0,,40 Seats available
"Delhi to Farrukhabad (Uttar Pradesh)
From INR 479",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,,,,,,,,40 Seats available
"Moradabad to Delhi
From INR 261",https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,03h 30m,21:45,474.0,4.1,25 Seats available
"Moradabad to Delhi
From INR 261",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,04h 10m,23:20,600.0,3.6,28 Seats available
"Moradabad to Delhi
From INR 261",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,03h 40m,01:10,647.0,3.3,23 Seats available
"Moradabad to Delhi
From INR 261",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Rinku Travels,A/C Seater / Sleeper (2+1),21:45,04h 45m,02:30,500.0,3.1,29 Seats available
"Moradabad to Delhi
From INR 261",https://www.redbus.in/bus-tickets/moradabad-to-delhi,,,,,,,,28 Seats available
"Delhi to Haridwar
From INR 357",https://www.redbus.in/bus-tickets/delhi-to-haridwar,City Land Travels,A/C Sleeper (2+1),11:20,07h 09m,18:29,488.0,3.7,12 Seats available
"Delhi to Haridwar
From INR 357",https://www.redbus.in/bus-tickets/delhi-to-haridwar,City Land Travels,Volvo A/C Semi Sleeper (2+2),14:30,07h 59m,22:29,799.0,3.7,32 Seats available
"Delhi to Haridwar
From INR 357",https://www.redbus.in/bus-tickets/delhi-to-haridwar,City Land Travels,A/C Sleeper (2+1),15:15,07h 59m,23:14,763.0,3.7,28 Seats available
"Delhi to Haridwar
From INR 357",https://www.redbus.in/bus-tickets/delhi-to-haridwar,AdTSB Tour express,AC Seater (2+2),22:45,05h 20m,04:05,999.0,3.5,33 Seats available
"Delhi to Haridwar
From INR 357",https://www.redbus.in/bus-tickets/delhi-to-haridwar,City Land Travels,A/C Sleeper (2+1),17:00,07h 59m,00:59,763.0,3.7,32 Seats available
"Delhi to Sitapur (Uttar Pradesh)
From INR 650",https://www.redbus.in/bus-tickets/delhi-to-sitapur,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,08h 15m,06:30,799.0,4.2,31 Seats available
"Bareilly to Agra
From INR 323",https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,05h 28m,20:00,486.0,3.4,32 Seats available
"Bareilly to Agra
From INR 323",https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,05h 59m,04:45,486.0,3.0,41 Seats available
